image_id,gt_boxes,pred_boxes,any_true_positive
0ac9936af.jpg,2,3,1
66c7d94b2.jpg,1,1,1
cd23d4841.jpg,1,1,1
1740fcd28.jpg,4,2,1
8ac717af9.jpg,5,2,0
be4279ae1.jpg,4,2,1
9bc62ca61.jpg,5,3,1
d18bec611.jpg,3,1,1
653655d53.jpg,1,1,0
2188f5429.jpg,3,1,1
e30ea20d9.jpg,1,1,1
1664d4b17.jpg,1,0,0
afbab41f0.jpg,3,4,1
d5b37beb7.jpg,1,0,0
1aa2ba1b5.jpg,4,3,1
3cb1c14c8.jpg,6,3,1
3116edfe6.jpg,1,1,1
00d639396.jpg,1,1,1
38a1d7aab.jpg,5,1,1
b568146ec.jpg,1,1,1
de3e52e11.jpg,1,1,1
6d9559d13.jpg,4,4,1
262db4b7e.jpg,7,2,0
c7f93d8bd.jpg,5,6,1
3c4a1b57f.jpg,1,2,0
f5b50a959.jpg,3,3,0
5303447ca.jpg,1,4,0
c83361e9d.jpg,2,1,1
fbbb8f8b2.jpg,1,1,1
a77af14dd.jpg,11,5,1
679af1ef8.jpg,4,4,1
047fa15d0.jpg,2,4,1
49b34e921.jpg,3,3,1
b5cdb72ff.jpg,3,4,1
4adc459d5.jpg,1,0,0
23bb4d637.jpg,2,2,0
fbdc2daae.jpg,1,1,0
0ea151b2f.jpg,3,2,1
40466495a.jpg,1,2,1
d11f3fd35.jpg,1,1,0
74661f8d7.jpg,10,7,1
748dffce7.jpg,4,4,1
d85f94a97.jpg,1,1,1
40e52c68b.jpg,7,5,1
f45b2b2b0.jpg,2,2,1
443f8564b.jpg,2,3,1
b3920826e.jpg,2,2,1
306b1dbc1.jpg,6,4,1
6dccafc26.jpg,4,4,1
193eeae52.jpg,5,6,1
ef8c8a263.jpg,9,4,1
a0ce98154.jpg,11,5,1
d97933f5f.jpg,4,4,1
1fc012f23.jpg,9,7,1
20617dd9a.jpg,1,4,1
a0a34a07c.jpg,7,13,1
b2488a745.jpg,2,2,1
f95d6f436.jpg,3,4,1
97a67b410.jpg,3,4,1
cf0641053.jpg,4,1,1
40aae2e57.jpg,6,3,1
603bb9003.jpg,9,6,1
c85ed5c64.jpg,4,3,1
54780d890.jpg,1,0,0
77e1644b2.jpg,2,3,1
a2b2c9e3e.jpg,1,1,1
febd24f9a.jpg,7,7,1
b378e4122.jpg,1,1,1
19c3a9c48.jpg,3,4,1
b6c0a38e9.jpg,4,5,1
a4e947fb4.jpg,6,4,1
60a4b3df2.jpg,1,2,1
39c094b3d.jpg,3,3,1
5af025ad7.jpg,8,3,1
ed9f593a2.jpg,1,6,1
a05708135.jpg,2,2,1
18ba753ff.jpg,1,2,0
77e68176f.jpg,1,2,1
85b72c878.jpg,2,4,0
0a8306bfe.jpg,1,0,0
367553727.jpg,8,6,1
79af8b197.jpg,1,2,1
123b0882e.jpg,10,2,1
6430ea237.jpg,2,2,0
b925ef3b7.jpg,9,6,1
7f577c471.jpg,1,1,1
0a9aaba9a.jpg,2,1,1
00ec97699.jpg,1,1,1
74048991c.jpg,1,2,1
f27dfe80a.jpg,1,2,1
ce58cf8e1.jpg,2,2,1
b07380a2e.jpg,1,0,0
6f5080dd7.jpg,2,2,1
91222b4c9.jpg,3,3,1
5ff5438f5.jpg,2,4,1
8a75d73d9.jpg,2,2,1
537e66c26.jpg,2,0,0
ed54a41e1.jpg,5,4,1
cd475d2a3.jpg,6,8,1
08de8df60.jpg,9,3,1
d44db82d2.jpg,2,3,1
7158531d8.jpg,1,1,1
a5c7ae660.jpg,2,1,1
c33296732.jpg,1,1,1
29f50b1fd.jpg,1,1,0
27f44281b.jpg,2,1,0
8e9103c91.jpg,1,2,1
ecb3a4be6.jpg,2,2,1
9bd5122c0.jpg,6,3,1
736c09835.jpg,13,7,1
2f5690028.jpg,2,1,1
178490b45.jpg,1,2,1
eb44ad79d.jpg,4,6,1
865574894.jpg,1,2,1
6308e03ad.jpg,4,2,1
47cf3a13c.jpg,1,4,0
8ec6ccc3c.jpg,3,2,1
8d1cd3b88.jpg,18,24,1
3688df8e4.jpg,2,2,1
f4dde5dac.jpg,1,0,0
0d99ab39c.jpg,2,3,1
e29d6c141.jpg,5,0,0
6745075b9.jpg,4,2,1
9d22ddbf2.jpg,2,3,1
570cb5438.jpg,8,8,1
9557969ee.jpg,3,3,1
af828b126.jpg,4,1,0
0ed6dadbd.jpg,1,1,1
4345c2b85.jpg,7,3,1
7982045ad.jpg,5,5,1
757aa3828.jpg,2,2,1
f37003c14.jpg,3,2,1
cdef07364.jpg,6,5,1
a7d470272.jpg,4,7,1
cbc860446.jpg,1,3,1
844a48ae2.jpg,2,2,1
5fa81f2b5.jpg,2,5,1
cecab5a39.jpg,7,3,1
448e30068.jpg,2,0,0
ac7848f35.jpg,8,4,1
a0ee1d0ac.jpg,1,2,1
670dc6f72.jpg,6,6,1
554710095.jpg,3,3,1
9ecb2f113.jpg,2,2,1
8aa3af3da.jpg,1,1,1
72b465391.jpg,1,0,0
9163ec76b.jpg,2,3,1
711e49f96.jpg,1,1,1
fa130006f.jpg,4,5,1
b5867dc30.jpg,1,1,1
8d938b3e7.jpg,4,3,1
aa49482e5.jpg,1,1,1
ee346cc79.jpg,2,2,1
6bf94eea0.jpg,4,1,0
ebb817ec9.jpg,1,1,1
81b699f38.jpg,1,2,1
099e4e39a.jpg,2,2,1
708756850.jpg,1,2,1
d860da430.jpg,3,1,0
e3988634c.jpg,2,3,1
c9ae4cb29.jpg,8,4,1
fafd76f70.jpg,4,5,1
78b8acca7.jpg,4,4,1
4243c7476.jpg,2,2,1
6714ba056.jpg,2,2,1
669dbcc19.jpg,2,2,0
b79a0d30f.jpg,3,2,0
d77e9ff45.jpg,4,4,1
56a9e36dd.jpg,5,0,0
7e57b31f7.jpg,1,0,0
d55dd8719.jpg,1,0,0
6c209695d.jpg,2,4,1
4c6110948.jpg,3,3,1
35a9b77c6.jpg,3,3,1
5064ecb6d.jpg,2,2,1
58384cf41.jpg,5,4,1
0a405b396.jpg,6,7,1
20edbd1a8.jpg,4,3,1
7d9d29d28.jpg,2,1,1
63cea57a1.jpg,1,1,1
49b83d8fa.jpg,1,1,1
e0cf5558b.jpg,3,3,1
6b7e04658.jpg,1,3,1
79dc6e410.jpg,2,3,1
dabbc106c.jpg,3,2,1
ff6bfada2.jpg,4,4,1
4bb7baa20.jpg,1,1,1
c70702ea2.jpg,4,1,1
9546b5abe.jpg,2,3,1
f7c7f6fc7.jpg,1,3,0
284f0aee6.jpg,10,5,1
4dd35625f.jpg,2,5,1
e880e3468.jpg,2,1,1
32eca38d5.jpg,6,4,1
606f35768.jpg,1,0,0
4613d520c.jpg,2,2,1
c79086497.jpg,2,3,1
97eb88e35.jpg,4,4,1
554d5a941.jpg,2,1,1
8484468e0.jpg,3,1,1
470a96423.jpg,2,2,1
9e2d7ad80.jpg,2,2,1
afb67e4d9.jpg,3,5,1
11bda65f0.jpg,3,7,1
eaaa61b15.jpg,2,4,1
948f9558f.jpg,3,3,1
72cbdf3c1.jpg,2,2,1
acfdc8ec2.jpg,2,2,1
65b01c557.jpg,2,2,0
6b6a070d0.jpg,3,3,1
8364a4654.jpg,4,5,1
105f93d9e.jpg,1,1,0
9846785ee.jpg,3,3,1
e7c69aea5.jpg,3,3,0
79ccb5e88.jpg,2,1,1
575e5be94.jpg,7,5,1
90cd42d5b.jpg,5,1,1
195c2e0d0.jpg,3,4,1
f5d8b0c31.jpg,2,2,0
9d2a467b0.jpg,2,2,1
c8e26e892.jpg,2,1,0
e57c6ff76.jpg,2,0,0
b62d34440.jpg,5,2,0
094fd70ea.jpg,4,5,1
babc99f0c.jpg,7,6,1
95eaae02e.jpg,2,2,1
aff2b8b8a.jpg,1,3,1
f1119e073.jpg,3,0,0
4f6a3b984.jpg,1,0,0
8e5a5ca0f.jpg,3,3,1
d2291de5c.jpg,2,2,1
d2c14891a.jpg,3,4,1
b2e59bdaa.jpg,1,1,1
0f0c71c3e.jpg,2,1,1
d802b10c5.jpg,3,4,1
5ba141d56.jpg,2,4,0
d7eb453fe.jpg,3,1,1
4b9664b0a.jpg,1,1,1
68656ca18.jpg,1,1,1
d32f48999.jpg,3,1,0
e83d27de8.jpg,9,6,1
4014d6f31.jpg,8,5,1
c5a2172a9.jpg,1,1,1
55979505e.jpg,2,2,1
ac9c592aa.jpg,1,1,1
bea834c94.jpg,6,6,1
70a38928c.jpg,4,1,0
4448b4286.jpg,1,2,1
5b077082b.jpg,12,7,1
d25356a51.jpg,3,4,1
e941885fb.jpg,1,2,1
39d07881e.jpg,1,1,1
f917bca00.jpg,2,3,1
95a8e91c4.jpg,2,3,1
3684a95a8.jpg,1,2,0
10d9f85be.jpg,1,1,0
ac172af5a.jpg,4,6,1
db1c5b4f7.jpg,5,5,1
48f6abec0.jpg,1,1,0
8f3044c4f.jpg,2,2,1
2b01fd731.jpg,2,2,1
08808b1a2.jpg,7,5,1
29da75230.jpg,2,2,0
400161088.jpg,3,4,1
babc63c5b.jpg,7,2,1
eca0aa4ff.jpg,2,3,1
faa73f1d9.jpg,1,1,1
0b7a4c9b9.jpg,6,6,1
cbba0f365.jpg,1,0,0
c3dc05f58.jpg,1,0,0
90f4dd6e5.jpg,1,2,1
0b1235e38.jpg,4,4,1
f78c3b312.jpg,4,5,1
21b335784.jpg,7,1,0
d6d3224d2.jpg,1,2,1
961333d4e.jpg,2,3,1
0c9ae816d.jpg,2,2,1
489bc785a.jpg,2,2,1
2122b99c0.jpg,1,2,1
e12136afc.jpg,2,2,1
ba4284649.jpg,3,2,1
ff5590fbe.jpg,2,2,1
ccbeeb18a.jpg,1,2,1
7cf4f552c.jpg,1,1,1
988cf521f.jpg,6,0,0
15f8fd390.jpg,1,1,1
7f3204217.jpg,5,10,1
52be91fda.jpg,3,5,1
b8b03dcfe.jpg,1,2,1
4340e1e42.jpg,2,2,1
16a1cf5b9.jpg,2,2,1
1ae56dead.jpg,1,1,1
b72d341bf.jpg,2,3,1
84beeb839.jpg,2,6,1
a1982cad5.jpg,1,1,1
d4af6d206.jpg,1,1,1
044700866.jpg,4,2,1
cc0bf97cf.jpg,2,2,1
5ca03f4fb.jpg,1,1,1
1f9863963.jpg,1,1,1
f6749d6fe.jpg,1,1,1
229500455.jpg,7,5,1
72aaba8ad.jpg,1,2,1
889454305.jpg,2,2,1
c084838d5.jpg,5,4,1
ddef064ae.jpg,1,1,1
e63ad114c.jpg,8,1,1
b9752d783.jpg,1,1,1
c71558eac.jpg,14,9,1
86226216f.jpg,1,1,1
2d196857a.jpg,5,1,0
86d953299.jpg,3,2,1
baba8612a.jpg,5,2,1
a4c93ac65.jpg,5,4,1
363eb9fdc.jpg,1,1,1
6eb8690cd.jpg,1,2,0
dab5666d9.jpg,2,6,1
8d909a69d.jpg,3,4,1
97192a78b.jpg,2,3,1
c3ff1a7cd.jpg,2,2,1
776ed4605.jpg,1,0,0
2a351164a.jpg,1,1,0
f7b1dd93a.jpg,2,1,1
2db969d6b.jpg,2,2,1
a2337ccb3.jpg,3,2,1
1eb697fe5.jpg,1,2,0
f4077b312.jpg,2,3,1
b8b4d7133.jpg,2,3,0
9271c7e3d.jpg,1,1,0
ec0e3a1c2.jpg,1,4,0
94aad1346.jpg,1,2,1
adf5fdfe2.jpg,1,1,1
b56de2940.jpg,2,1,1
dc702eb04.jpg,4,6,1
2d8cef5f6.jpg,3,4,1
a187d1897.jpg,4,3,1
a67df9196.jpg,1,2,1
9eaaf83d7.jpg,1,1,1
bdb24ff3b.jpg,1,1,1
848b66095.jpg,1,2,1
5b9b3c297.jpg,3,6,1
91b250f41.jpg,1,1,0
acc4098ce.jpg,1,2,1
06d0fbb0c.jpg,2,2,1
bc136ed5c.jpg,4,7,1
b1e3c11ad.jpg,1,1,1
a045e21e6.jpg,2,2,1
f8eb9b938.jpg,1,1,1
25c940a74.jpg,1,2,1
fec86da3c.jpg,1,2,1
c646462b5.jpg,4,2,0
e2c4275d6.jpg,1,3,1
3ae2f43e5.jpg,1,1,1
0b8775632.jpg,6,4,1
594e2b83f.jpg,3,2,0
bfd93cc8c.jpg,4,2,1
3cfa559c3.jpg,9,9,1
a922818e9.jpg,4,1,1
35d142883.jpg,5,3,0
7668b7312.jpg,4,5,1
00e0398ad.jpg,3,1,1
8bdf6cee5.jpg,1,2,1
cf7dbc448.jpg,3,5,1
e5b65b5ec.jpg,1,1,0
8aacab1a1.jpg,4,6,1
1c19efedd.jpg,4,5,1
5ba43097d.jpg,6,2,1
aeaa1deef.jpg,8,3,1
8fbd70ddf.jpg,2,2,1
85b8f9d06.jpg,2,5,1
8ce8ed455.jpg,2,2,1
d02f1b229.jpg,3,7,1
567578f1b.jpg,8,9,1
b6f5f2414.jpg,4,4,1
bf3db21e9.jpg,3,2,1
622086df1.jpg,5,1,0
87ebb9d4f.jpg,1,2,1
38aeffe92.jpg,2,3,1
e81ee8548.jpg,1,2,1
49d1ff5e2.jpg,5,2,1
9725a81d1.jpg,3,1,1
16a50624d.jpg,2,3,1
23115ad3a.jpg,1,0,0
e690329c1.jpg,2,1,1
eabd4acaa.jpg,1,1,0
6c6b4fb36.jpg,2,2,1
0bb37f2aa.jpg,8,4,1
2c56741a3.jpg,10,2,1
232256b21.jpg,5,5,1
af4d2ee24.jpg,2,5,0
77343ffda.jpg,2,0,0
49c24c9a8.jpg,6,2,1
674be7ddd.jpg,10,4,1
6ac1c730f.jpg,1,1,1
09d4ee8a5.jpg,1,1,0
bc7ce8f4d.jpg,2,1,0
afd3f856d.jpg,1,1,1
13067c801.jpg,2,2,1
43d7e6da0.jpg,8,4,1
3c79d2e28.jpg,2,2,1
02d8c6b30.jpg,1,2,1
5757100f0.jpg,4,2,1
f297f6838.jpg,2,2,0
92f49dcb1.jpg,1,1,1
221f866cc.jpg,1,1,1
3c5e34bfa.jpg,1,1,0
b6b66ca8c.jpg,9,4,1
b613acfb7.jpg,1,0,0
1f5cd4df7.jpg,1,1,1
4e9055d9e.jpg,1,1,1
ecca5b079.jpg,4,2,1
a3714aefc.jpg,2,2,1
64c16a1c2.jpg,5,1,1
7c5918274.jpg,8,6,1
2f8559032.jpg,1,3,1
ac461b596.jpg,2,2,1
5afa3d1e3.jpg,5,8,1
527d11e5a.jpg,1,2,1
40b90abe8.jpg,1,2,1
79c106c42.jpg,2,1,1
2b0055ed4.jpg,3,2,1
1c75c4ebd.jpg,3,3,1
8e08d9cd6.jpg,8,2,1
cef371355.jpg,1,1,1
8b4657500.jpg,1,3,1
93851869f.jpg,6,3,1
7bb3640ce.jpg,7,1,1
c9cd221c5.jpg,4,6,1
1ea25d4fa.jpg,5,6,1
cf8e21964.jpg,1,1,1
19f00abbf.jpg,2,3,1
b98f3f3b7.jpg,4,3,1
3b3df8749.jpg,2,1,1
4f64d3b50.jpg,3,1,1
0fc3d194a.jpg,2,2,1
bc0a90164.jpg,3,1,0
05747b10b.jpg,1,2,1
c038c0588.jpg,4,2,1
b0e0b8842.jpg,6,6,1
5a3db6845.jpg,2,2,1
a93b52e93.jpg,1,1,1
691680efc.jpg,3,2,1
416b3a2a5.jpg,1,1,1
3a96940c6.jpg,6,4,1
7e49d3022.jpg,1,1,1
f8a3b9065.jpg,3,3,1
6da43d9fc.jpg,3,3,1
dd9e0257b.jpg,2,2,1
35ce31284.jpg,1,1,0
14cc1c6b0.jpg,4,4,1
6353833df.jpg,5,1,0
cd59b3ff5.jpg,5,3,1
78adb31b9.jpg,2,3,1
40b68e3bb.jpg,4,3,1
c33e20d0b.jpg,4,3,1
181d5197b.jpg,2,1,0
37f4e9602.jpg,1,1,1
34d73f3ad.jpg,10,5,1
d4387afd3.jpg,1,1,1
6ea9f03a2.jpg,6,7,1
a750dc23a.jpg,1,1,0
1b6743f6e.jpg,2,2,1
4e5aabaae.jpg,4,2,1
10bbf7cb3.jpg,1,4,1
34ee04d85.jpg,1,1,1
a71e7121c.jpg,1,3,1
a9e7b571e.jpg,6,5,1
4f77c0179.jpg,1,1,1
8651a4a06.jpg,2,2,1
2eae7322b.jpg,7,4,1
d7c560ed5.jpg,5,6,1
db4867ee8.jpg,3,2,1
4d586677e.jpg,5,1,1
034941f9d.jpg,5,5,0
848a1b795.jpg,3,3,1
1c8802c08.jpg,4,3,1
5fccf97d8.jpg,8,8,1
0e01b820c.jpg,2,7,1
a29c6239f.jpg,4,0,0
b8a7c74b3.jpg,7,2,1
d0a0b9951.jpg,2,2,1
204bcfc88.jpg,9,8,1
e9c4686f0.jpg,2,1,1
ac7e898e6.jpg,8,8,1
d5a8b7ba4.jpg,2,1,0
c60002bcd.jpg,1,1,1
cc73c4765.jpg,1,1,1
3b58d7324.jpg,1,0,0
d0d0e589a.jpg,5,5,1
dd345169c.jpg,1,3,1
e95faa0b1.jpg,2,4,1
415dd1efd.jpg,4,3,1
8dc0f0966.jpg,1,3,1
9e37ef709.jpg,2,2,1
ed69c5fcf.jpg,3,1,1
69df9d97b.jpg,16,4,1
471a0c83c.jpg,6,0,0
6181b0a92.jpg,3,1,1
b5804f43f.jpg,1,0,0
37acd89d2.jpg,1,2,1
a9840c747.jpg,1,1,0
6f5299561.jpg,1,1,1
415252307.jpg,6,7,1
4b09a3911.jpg,4,5,1
984c6e129.jpg,5,6,1
74b25b3a2.jpg,2,2,1
ac550233a.jpg,3,1,1
ea54f9247.jpg,1,1,1
e57efd4b4.jpg,1,1,1
649890305.jpg,2,1,0
fb565bc91.jpg,1,1,1
adfc5f0e0.jpg,2,2,1
b5967f1ce.jpg,3,2,1
e622e319f.jpg,1,1,1
f6eb68937.jpg,4,1,1
9a064450d.jpg,4,2,1
90b461f2a.jpg,1,1,1
de7e172fb.jpg,4,3,1
